X,Y,FID,OBJECTID,RANK,Company,ADDRESS,ADDRESS2,City,State,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-72.83263,41.45986,321,321,424,Amphenol,358 HALL AVENUE,NOT AVAILABLE,Wallingford,CT,6492,NEW HAVEN,62000,6286,41.45986,-72.83263,BING MAPS,ADDRESS,9009,NOT AVAILABLE,HTTPS://WWW.AMPHENOL.COM/,822.9
-73.97416,40.7601,322,322,262,Leucadia National,520 MADISON AVENUE,NOT AVAILABLE,New York,NY,10022,NEW YORK,13000,10875,40.7601,-73.97416,BING MAPS,ADDRESS,36061,NOW JEFFRIES FINANCIAL GROUP,HTTP://WWW.JEFFERIES.COM/,130
-74.00914,40.7032,323,323,459,S&P Global,55 WATER STREET,NOT AVAILABLE,New York,NY,10041,NEW YORK,20000,5661,40.7032,-74.00914,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.SPGLOBAL.COM/,2106
-73.98852,40.73403,324,324,234,Consolidated Edison,4 IRVING PLACE,NOT AVAILABLE,New York,NY,10003,NEW YORK,14960,12075,40.73403,-73.98852,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.CONED.COM/EN,1245
-74.00964,40.70403,325,325,218,Guardian Life Ins. Co. Of America,7 HANOVER SQUARE,NOT AVAILABLE,New York,NY,10004,NEW YORK,8876,12919,40.70403,-74.00964,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.GUARDIANLIFE.COM/,263.9
-74.00935,40.70809,326,326,361,Assurant,1 CHASE MANHATTAN PLAZA,NOT AVAILABLE,New York,NY,10005,NEW YORK,14700,7532,40.70809,-74.00935,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.ASSURANT.COM/,565.4
-73.984931,40.754677,327,327,14,Verizon Communications,1095 AVENUE OF THE AMERICAS,NOT AVAILABLE,New York,NY,10036,NEW YORK,160900,125980,40.754677,-73.984931,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.VERIZON.COM/HOME/VERIZONGLOBALHOME/GHP_LANDING.ASPX,13127
-73.98606,40.74324,328,328,65,New York Life Insurance,51 MADISON AVENUE,NOT AVAILABLE,New York,NY,10010,NEW YORK,11320,40787,40.74324,-73.98606,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.NEWYORKLIFE.COM/,1088.1
-73.97595,40.74935,329,329,273,L-3 Communications,600 3RD AVENUE,NOT AVAILABLE,New York,NY,10016,NEW YORK,38000,10597,40.74935,-73.97595,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.L3T.COM/,710
-73.98239,40.7488,330,330,335,Pvh,200 MADISON AVENUE,NOT AVAILABLE,New York,NY,10016,NEW YORK,26650,8203,40.7488,-73.98239,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.PVH.COM/,549
-74.010868,40.710025,331,331,444,Avon Products,165 BROADWAY,ONE LIBERTY PLAZA,New York,NY,10006,NEW YORK,26400,5853,40.710025,-74.010868,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.AVON.COM/,-107.6
-73.973738,40.752557,332,332,189,Intl Fcstone,708 3RD AVENUE,15TH FLOOR,New York,NY,10017,NEW YORK,1464,14755,40.752557,-73.973738,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.INTLFCSTONE.COM/,54.7
-73.97599,40.75598,333,333,21,J.P. Morgan Chase,270 PARK AVENUE,NOT AVAILABLE,New York,NY,10017,NEW YORK,243355,105486,40.75598,-73.97599,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.JPMORGANCHASE.COM/,24733
-73.97252,40.75039,334,334,54,Pfizer,235 EAST 42ND STREET,NOT AVAILABLE,New York,NY,10017,NEW YORK,96500,52824,40.75039,-73.97252,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.PFIZER.COM/,7215
-73.97843,40.75168,335,335,104,Philip Morris International,120 PARK AVENUE,NOT AVAILABLE,New York,NY,10017,NEW YORK,79500,26685,40.75168,-73.97843,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.PMI.COM/,6967
-73.97332,40.75318,336,336,80,Tiaa,730 3RD AVENUE,SUITE 2A,New York,NY,10017,NEW YORK,12997,37105,40.75318,-73.97332,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.TIAA.ORG/PUBLIC/INDEX.HTML,1492.3
-73.97349,40.75408,337,337,99,Travelers Cos.,485 LEXINGTON AVENUE,NOT AVAILABLE,New York,NY,10017,NEW YORK,30900,27625,40.75408,-73.97349,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.TRAVELERS.COM/,3014
-73.97819,40.76064,338,338,193,Cbs,51 WEST 52ND STREET,NOT AVAILABLE,New York,NY,10019,NEW YORK,18410,14386,40.76064,-73.97819,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.CBS.COM/,1261
-73.98228,40.76769,339,339,95,Time Warner,1 TIME WARNER CENTER,NOT AVAILABLE,New York,NY,10019,NEW YORK,25000,29318,40.76769,-73.98228,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.TIMEWARNERCABLE.COM/EN,3926
-73.9727,40.75936,340,340,300,Alcoa,390 PARK AVENUE,NOT AVAILABLE,New York,NY,10022,NEW YORK,14000,9318,40.75936,-73.9727,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.ALCOA.COM/GLOBAL/EN/HOME.ASP,-400
-73.97153,40.75901,341,341,30,Citigroup,399 PARK AVENUE,NOT AVAILABLE,New York,NY,10022,NEW YORK,219000,82386,40.75901,-73.97153,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.CITIGROUP.COM/CITI/,14912
-73.97471,40.75705,342,342,182,Colgate-Palmolive,300 PARK AVENUE,NOT AVAILABLE,New York,NY,10022,NEW YORK,36700,15195,40.75705,-73.97471,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.COLGATEPALMOLIVE.COM/EN-US,2441
-73.97128,40.76131,343,343,418,Hrg Group,450 PARK AVENUE,29TH FLOOR,New York,NY,10022,NEW YORK,16021,6403,40.76131,-73.97128,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.HRGGROUP.COM/IR-LANDING-PAGE,-198.8
-73.975244,40.757353,344,344,179,Omnicom Group,437 MADISON AVENUE,NOT AVAILABLE,New York,NY,10022,NEW YORK,78500,15417,40.757353,-73.975244,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTP://WWW.OMNICOMGROUP.COM/,1148.6
-73.97166,40.76404,345,345,371,Ralph Lauren,650 MADISON AVENUE,NOT AVAILABLE,New York,NY,10022,NEW YORK,20500,7405,40.76404,-73.97166,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.RALPHLAUREN.COM/,396
-73.98649,40.75569,346,346,428,Alleghany,7 TIMES SQUARE,NOT AVAILABLE,New York,NY,10036,NEW YORK,3420,6131,40.75569,-73.98649,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.ALLEGHANY.COM/HOME/DEFAULT.ASPX,456.9
-73.98285,40.75482,347,347,345,Interpublic Group,1114 AVENUE OF THE AMERICAS,NOT AVAILABLE,New York,NY,10036,NEW YORK,49800,7847,40.75482,-73.98285,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.INTERPUBLIC.COM/,608.5
-73.98177,40.75676,348,348,210,Marsh & Mclennan,1166 AVENUE OF THE AMERICAS,NOT AVAILABLE,New York,NY,10036,NEW YORK,60000,13211,40.75676,-73.98177,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.MMC.COM/,1768
-73.98551,40.75998,349,349,76,Morgan Stanley,1585 BROADWAY,NOT AVAILABLE,New York,NY,10036,NEW YORK,55311,37949,40.75998,-73.98551,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.MORGANSTANLEY.COM/,5979
-73.9824,40.75867,350,350,332,News Corp.,1211 AVENUE OF THE AMERICAS,NOT AVAILABLE,New York,NY,10036,NEW YORK,24000,8319,40.75867,-73.9824,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://NEWSCORP.COM/,179
-73.9824,40.75867,351,351,101,Twenty-First Century Fox,1211 AVENUE OF THE AMERICAS,NOT AVAILABLE,New York,NY,10036,NEW YORK,21500,27326,40.75867,-73.9824,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.21CF.COM/,2755
-73.98644,40.75793,352,352,224,Viacom,1515 BROADWAY,NOT AVAILABLE,New York,NY,10036,NEW YORK,9650,12488,40.75793,-73.98644,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.VIACOM.COM/,1438
-74.00513,40.70636,353,353,55,Aig,175 WATER STREET,NOT AVAILABLE,New York,NY,10038,NEW YORK,56400,52367,40.70636,-74.00513,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.AIG.COM/,-849
-74.00797,40.70862,354,354,475,Amtrust Financial Services,59 MAIDEN LANE,NOT AVAILABLE,New York,NY,10038,NEW YORK,8000,5451,40.70862,-74.00797,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://AMTRUSTFINANCIAL.COM/,411
-73.97356,40.75875,355,355,255,Blackrock,55 EAST 52ND STREET,NOT AVAILABLE,New York,NY,10055,NEW YORK,13000,11155,40.75875,-73.97356,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.BLACKROCK.COM/CORPORATE,3172
-73.97049,40.76459,356,356,213,Loews,667 MADISON AVENUE,NOT AVAILABLE,New York,NY,10065,NEW YORK,15800,13105,40.76459,-73.97049,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://LOEWS.COM/,654
-73.98866,40.75,357,357,348,Foot Locker,112 WEST 34TH STREET,NOT AVAILABLE,New York,NY,10120,NEW YORK,32965,7766,40.75,-73.98866,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.FOOTLOCKER.COM/,664
-73.972322,40.76391,358,358,253,Estee Lauder,767 5TH AVENUE,NOT AVAILABLE,New York,NY,10153,NEW YORK,46000,11262,40.76391,-73.972322,MANUAL,ON-ENTITY,36061,NOT AVAILABLE,HTTPS://WWW.ESTEELAUDER.COM/,1114.6
-73.97311,40.76405,359,359,168,Icahn Enterprises,767 5TH AVENUE,SUITE 4700,New York,NY,10153,NEW YORK,90980,16348,40.76405,-73.97311,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.IELP.COM/HOME,-1128
-73.97242,40.75775,360,360,147,Bristol-Myers Squibb,345 PARK AVENUE,NOT AVAILABLE,New York,NY,10154,NEW YORK,25000,19427,40.75775,-73.97242,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.BMS.COM/,4457
-74.01444,40.71473,361,361,78,Goldman Sachs Group,200 WEST STREET,NOT AVAILABLE,New York,NY,10282,NEW YORK,34400,37712,40.71473,-74.01444,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTP://WWW.GOLDMANSACHS.COM/,7398
-74.01469,40.71392,362,362,86,American Express,200 VESEY STREET,NOT AVAILABLE,New York,NY,10285,NEW YORK,56400,33823,40.71392,-74.01469,BING MAPS,ADDRESS,36061,NOT AVAILABLE,HTTPS://WWW.AMERICANEXPRESS.COM/,5408
-74.015409,40.71281,363,363,177,Bank Of New York Mellon Corp.,225 LIBERTY STREET,NOT AVAILABLE,New York,NY,10286,NEW YORK,52000,15683,40.71281,-74.015409,MANUAL,ON-ENTITY,36061,SUMMER (2018) THE HQ WILL MOVE TO 101 BARCLAY STREET.,HTTPS://WWW.BNYMELLON.COM/US/EN,3547
-76.43717,36.98823,364,364,380,Huntington Ingalls Industries,4101 WASHINGTON AVENUE,NOT AVAILABLE,Newport News,VA,23607,NEWPORT NEWS (CITY),37000,7068,36.98823,-76.43717,BING MAPS,ADDRESS,51700,NOT AVAILABLE,HTTP://WWW.HUNTINGTONINGALLS.COM/,573
-76.28802,36.84548,365,365,284,Norfolk Southern,3 COMMERCIAL PLACE,NOT AVAILABLE,Norfolk,VA,23510,NORFOLK (CITY),27856,9888,36.84548,-76.28802,BING MAPS,ADDRESS,51710,NOT AVAILABLE,HTTP://WWW.NSCORP.COM/CONTENT/NSCORP/EN.HTML,1668
-83.28132,42.45125,366,366,151,Lear,21557 TELEGRAPH ROAD,NOT AVAILABLE,Southfield,MI,48033,OAKLAND,148400,18558,42.45125,-83.28132,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTP://WWW.LEAR.COM/,975.1
-83.16604,42.56084,367,367,490,Kelly Services,999 WEST BIG BEAVER ROAD,NOT AVAILABLE,Troy,MI,48084,OAKLAND,7500,5277,42.56084,-83.16604,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.KELLYSERVICES.US/US/,120.8
-83.28796,42.60254,368,368,142,Penske Automotive Group,2555 TELEGRAPH ROAD,NOT AVAILABLE,Bloomfield Hills,MI,48302,OAKLAND,24000,20143,42.60254,-83.28796,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTP://WWW.PENSKEAUTOMOTIVE.COM/,342.9
-84.368186,33.847682,369,369,353,Pultegroup,3350 PEACHTREE ROAD NORTHEAST,NOT AVAILABLE,Atlanta,GA,30326,FULTON,4623,7669,33.847682,-84.368186,MANUAL,ON-ENTITY,13125,NOT AVAILABLE,HTTP://WWW.PULTEGROUPINC.COM/,602.7
-83.27407,42.6942,370,370,283,Autoliv,1320 PACIFIC DRIVE,NOT AVAILABLE,Auburn Hills,MI,48326,OAKLAND,65900,10074,42.6942,-83.27407,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.AUTOLIV.COM/,567.1
-83.21182,42.64544,371,371,305,Borgwarner,3850 HAMLIN ROAD,NOT AVAILABLE,Auburn Hills,MI,48326,OAKLAND,27000,9071,42.64544,-83.21182,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.BORGWARNER.COM/HOME,118.5
-97.51843,35.46728,372,372,231,Devon Energy,333 WEST SHERIDAN AVENUE,NOT AVAILABLE,Oklahoma City,OK,73102,OKLAHOMA,3545,12197,35.46728,-97.51843,BING MAPS,ADDRESS,40109,NOT AVAILABLE,HTTP://WWW.DEVONENERGY.COM/,-3302
-97.52924,35.53367,373,373,343,Chesapeake Energy,6100 NORTH WESTERN AVENUE,NOT AVAILABLE,Oklahoma City,OK,73118,OKLAHOMA,3300,7872,35.53367,-97.52924,BING MAPS,ADDRESS,40109,NOT AVAILABLE,HTTP://WWW.CHK.COM/,-4401
-90.07648,29.94917,374,374,263,Entergy,639 LOYOLA AVENUE,NOT AVAILABLE,New Orleans,LA,70113,OLREANS,13513,10846,29.94917,-90.07648,BING MAPS,ADDRESS,22055,NOT AVAILABLE,HTTP://WWW.ENTERGY.COM/,-583.6
-117.85977,33.7022,375,375,464,First American Financial,1 1ST AMERICAN WAY,NOT AVAILABLE,Santa Ana,CA,92707,ORANGE,19531,5576,33.7022,-117.85977,BING MAPS,ADDRESS,6059,NOT AVAILABLE,HTTP://WWW.FIRSTAM.COM/,343
-81.42347,28.41777,376,376,385,Darden Restaurants,1000 DARDEN CENTER DRIVE,NOT AVAILABLE,Orlando,FL,32837,ORANGE,150942,6934,28.41777,-81.42347,BING MAPS,ADDRESS,12095,NOT AVAILABLE,HTTPS://WWW.DARDEN.COM/,375
-117.84007,33.6705,377,377,217,Western Digital,3355 MICHAELSON DRIVE,SUITE 100,Irvine,CA,92612,ORANGE,72878,12994,33.6705,-117.84007,BING MAPS,ADDRESS,6059,NOT AVAILABLE,HTTPS://WWW.WDC.COM/,242
-92.06862,32.58997,378,378,160,Centurylink,100 CENTURYLINK DRIVE,NOT AVAILABLE,Monroe,LA,71203,OUACHITA,40000,17470,32.58997,-92.06862,BING MAPS,ADDRESS,22073,NOT AVAILABLE,HTTPS://WWW.CENTURYLINK.COM/,626
-80.05985,26.85979,379,379,170,Nextera Energy,700 UNIVERSE BOULEVARD,NOT AVAILABLE,Juno Beach,FL,33408,PALM BEACH,14700,16155,26.85979,-80.05985,BING MAPS,ADDRESS,12099,NOT AVAILABLE,HTTP://WWW.NEXTERAENERGY.COM/,2912
-80.12051,26.40427,380,380,203,Office Depot,6600 NORTH MILITARY TRAIL,NOT AVAILABLE,Boca Raton,FL,33496,PALM BEACH,38000,13585,26.40427,-80.12051,BING MAPS,ADDRESS,12099,NOT AVAILABLE,HTTPS://WWW.OFFICEDEPOT.COM/,529
-74.25564,40.98003,381,381,244,"Toys ""R"" Us",1 GEOFFREY WAY,NOT AVAILABLE,Wayne,NJ,7470,PASSAIC,64000,11540,40.98003,-74.25564,BING MAPS,ADDRESS,34031,NOT AVAILABLE,HTTPS://WWW.TOYSRUS.COM/,-36
-89.58841,40.69173,382,382,74,Caterpillar,100 NE ADAMS STREET,NOT AVAILABLE,Peoria,IL,61629,PEORIA,95400,38537,40.69173,-89.58841,BING MAPS,ADDRESS,17143,NOT AVAILABLE,HTTPS://WWW.CATERPILLAR.COM/EN.HTML,-67
-75.15845,39.95213,383,383,395,A-Mark Precious Metals,1101 MARKET STREET,NOT AVAILABLE,Philadelphia,PA,19107,PHILADELPHIA,83000,6784,39.95213,-75.15845,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.AMARK.COM/,9.3
-75.15845,39.95213,384,384,192,Aramark,1101 MARKET STREET,NOT AVAILABLE,Philadelphia,PA,19107,PHILADELPHIA,217250,14416,39.95213,-75.15845,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.ARAMARK.COM/,287.8
-74.99049,40.11188,385,385,333,Crown Holdings,1 CROWN WAY,NOT AVAILABLE,Philadelphia,PA,19154,PHILADELPHIA,23992,8284,40.11188,-74.99049,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.CROWNCORK.COM/,496
-82.66717,27.88649,386,386,469,Raymond James Financial,880 CARILLON PARKWAY,NOT AVAILABLE,Saint Petersburg,FL,33716,PINELLAS,11900,5520,27.88649,-82.66717,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.RAYMONDJAMES.COM/,529.4
-82.64715,27.86769,387,387,152,Jabil Circuit,10560 DR. MARTIN LUTHER KING,NOT AVAILABLE,Saint Petersburg,FL,33716,PINELLAS,138000,18353,27.86769,-82.64715,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.JABIL.COM/,254.1
-82.70783,27.9175,388,388,107,Tech Data,5350 TECH DATA DRIVE,BUILDING A,Clearwater,FL,33760,PINELLAS,9500,26235,27.9175,-82.70783,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.TECHDATA.COM/,195.1
-82.01313,28.0023,389,389,85,Publix Super Markets,3300 PUBLIX CORPORATE PARKWAY,NOT AVAILABLE,Lakeland,FL,33811,POLK,191000,34274,28.0023,-82.01313,BING MAPS,ADDRESS,12105,NOT AVAILABLE,HTTP://WWW.PUBLIX.COM/,2025.7
-93.57317,41.693711,390,390,423,Casey'S General Stores,1 SOUTHEAST CONVENIENCE BOULEVARD,NOT AVAILABLE,Ankeny,IA,50021,POLK,24724,6304,41.693711,-93.57317,MANUAL,ON-ENTITY,19153,NOT AVAILABLE,HTTPS://WWW.CASEYS.COM/,226
-93.62759,41.58857,391,391,227,Principal Financial,711 HIGH STREET,NOT AVAILABLE,Des Moines,IA,50392,POLK,14854,12394,41.58857,-93.62759,BING MAPS,ADDRESS,19153,NOT AVAILABLE,HTTPS://WWW.PRINCIPAL.COM/,1316.5
-71.47789,41.99339,392,392,7,Cvs Health,1 CVS DRIVE,NOT AVAILABLE,Woonsocket,RI,2895,PROVIDENCE,204000,177526,41.99339,-71.47789,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://CVSHEALTH.COM/,5317
-71.41286,41.82884,393,393,451,Citizens Financial Group,1 CITIZENS PLAZA,NOT AVAILABLE,Providence,RI,2903,PROVIDENCE,17600,5763,41.82884,-71.41286,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.CITIZENSBANK.COM/HOMEPAGE.ASPX,1045
-71.40919,41.82491,394,394,200,Textron,40 WESTMINSTER STREET,NOT AVAILABLE,Providence,RI,2903,PROVIDENCE,36000,13788,41.82491,-71.40919,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.TEXTRON.COM/,962
-71.43067,41.8293,395,395,325,United Natural Foods,313 IRON HORSE WAY,NOT AVAILABLE,Providence,RI,2908,PROVIDENCE,9554,8470,41.8293,-71.43067,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.UNFI.COM/,125.8
-92.28755,34.75402,396,396,417,Dillard'S,1600 CANTRELL ROAD,NOT AVAILABLE,Little Rock,AR,72201,PULASKI,30800,6418,34.75402,-92.28755,BING MAPS,ADDRESS,5119,NOT AVAILABLE,HTTPS://WWW.DILLARDS.COM/,169.2
-92.39809,34.78773,397,397,485,Windstream Holdings,4001 RODNEY PARHAM ROAD,SUITE 101,Little Rock,AR,72212,PULASKI,11870,5387,34.78773,-92.39809,BING MAPS,ADDRESS,5119,NOT AVAILABLE,HTTP://INVESTOR.WINDSTREAM.COM/INVESTORS/INDEX.CFM,-383.5
-73.93867,40.75084,398,398,403,Jetblue Airways,27-01 QUEENS PLAZA NORTH,NOT AVAILABLE,Long Island City,NY,11101,QUEENS,15986,6632,40.75084,-73.93867,BING MAPS,ADDRESS,36081,NOT AVAILABLE,HTTPS://WWW.JETBLUE.COM/,759
-88.14072,43.03355,399,399,471,Fiserv,255 FISERV DRIVE,NOT AVAILABLE,Brookfield,WI,53405,RACINE,23000,5505,43.03355,-88.14072,BING MAPS,ADDRESS,55101,NOT AVAILABLE,HTTPS://WWW.FISERV.COM/INDEX.ASPX,930
-93.09467,44.94594,400,400,211,Ecolab,370 WABAHA STREET NORTH,NOT AVAILABLE,Saint Paul,MN,55102,RAMSEY,47565,13153,44.94594,-93.09467,BING MAPS,ADDRESS,27123,NOT AVAILABLE,HTTPS://WWW.ECOLAB.COM/,1229.6
-93.10161,45.01234,401,401,434,St. Jude Medical,1 SAINT JUDE MEDICAL DRIVE,NOT AVAILABLE,Saint Paul,MN,55117,RAMSEY,18000,6004,45.01234,-93.10161,BING MAPS,ADDRESS,27123,IS NOW ABBOTT,HTTPS://WWW.SJM.COM/EN,734
-93.15133,45.06354,402,402,209,Land O'Lakes,4001 LEXINGTON AVENUE NORTH,NOT AVAILABLE,Arden Hills,MN,55126,RAMSEY,10000,13233,45.06354,-93.15133,BING MAPS,ADDRESS,27123,NOT AVAILABLE,HTTPS://WWW.LANDOLAKESINC.COM/,244.9
-73.97776,40.75306,403,403,42,Metlife,200 PARK AVENUE,NOT AVAILABLE,New York,NY,10166,RICHMOND,58000,63476,40.75306,-73.97776,BING MAPS,ADDRESS,36085,NOT AVAILABLE,HTTPS://WWW.METLIFE.COM/,800
-73.9761,40.75439,404,404,266,Voya Financial,230 PARK AVENUE,NOT AVAILABLE,New York,NY,10169,RICHMOND,6700,10782,40.75439,-73.9761,BING MAPS,ADDRESS,36085,NOT AVAILABLE,HTTPS://WWW.VOYA.COM/,-428
-77.45263,37.534,405,405,238,Dominion Resources,120 TREDEGAR STREET,NOT AVAILABLE,Richmond,VA,23219,RICHMOND,16200,11737,37.534,-77.45263,BING MAPS,ADDRESS,51159,NOT AVAILABLE,HTTPS://WWW.DOMINIONENERGY.COM/,2123
-79.95839,37.31775,406,406,292,Advance Auto Parts,5008 AIRPORT ROAD,NOT AVAILABLE,Roanoke,VA,24012,ROANOKE,57500,9568,37.31775,-79.95839,BING MAPS,ADDRESS,51161,NOT AVAILABLE,HTTPS://SHOP.ADVANCEAUTOPARTS.COM/,459.6
-90.42457,41.47632,407,407,105,Deere,1 JOHN DEERE PLACE,NOT AVAILABLE,Moline,IL,61265,ROCK ISLAND,56767,26644,41.47632,-90.42457,BING MAPS,ADDRESS,17161,NOT AVAILABLE,HTTPS://WWW.DEERE.COM/EN/INDEX.HTML,1523.9
-90.56653,38.661306,408,408,246,Reinsurance Group Of America,16600 SWINGLEY RIDGE ROAD,NOT AVAILABLE,Chesterfield,MO,63017,ST LOUIS,2371,11522,38.661306,-90.56653,MANUAL,ON-ENTITY,29189,NOT AVAILABLE,HTTPS://WWW.RGARE.COM/,701.4
-90.33465,38.64954,409,409,66,Centene,7700 FORSYTH BOULEVARD,NOT AVAILABLE,Saint Louis,MO,63105,ST LOUIS,30500,40721,38.64954,-90.33465,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.CENTENE.COM/,562
-90.33901,38.65149,410,410,420,Graybar Electric,34 NORTH MERAMEC AVENUE,NOT AVAILABLE,Saint Louis,MO,63105,ST LOUIS,8500,6385,38.65149,-90.33901,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.GRAYBAR.COM/STORE/EN/GB,93.1
-90.33389,38.64849,411,411,467,Olin,190 CARONDELET PLAZA,SUITE 1530,Clayton,MO,63105,ST LOUIS,6400,5551,38.64849,-90.33389,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.OLIN.COM/,-3.9
-90.31114,38.71851,412,412,22,Express Scripts Holding,1 EXPRESS WAY,NOT AVAILABLE,Saint Louis,MO,63121,ST LOUIS,25600,100288,38.71851,-90.31114,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.EXPRESS-SCRIPTS.COM/#/,3404.4
-90.44781,38.60453,413,413,404,Jones Financial,12555 MANCHESTER ROAD,NOT AVAILABLE,Des Peres,MO,63131,ST LOUIS,43000,6632,38.60453,-90.44781,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.EDWARDJONES.COM/INDEX.HTML,746
-90.28532,38.73232,414,414,139,Emerson Electric,8000 WEST FLORISSANT AVENUE,NOT AVAILABLE,Saint Louis,MO,63136,ST LOUIS,103500,20268,38.73232,-90.28532,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTP://WWW.EMERSON.COM/EN-US/,1635
-90.39977,38.66933,415,415,204,Monsanto,800 NORTH LINDBERGH BOULEVARD,NOT AVAILABLE,Saint Louis,MO,63167,ST LOUIS,22450,13502,38.66933,-90.39977,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://MONSANTO.COM/,1336
-90.21103,38.6207,416,416,431,Ameren,1901 CHOUTEAU AVENUE,NOT AVAILABLE,Saint Louis,MO,63103,ST LOUIS (CITY),8629,6076,38.6207,-90.21103,BING MAPS,ADDRESS,29510,NOT AVAILABLE,HTTPS://WWW.AMEREN.COM/,653
-111.81899,40.75842,417,417,289,Huntsman,500 HUNTSMAN WAY,NOT AVAILABLE,Salt Lake City,UT,84108,SALT LAKE,15000,9657,40.75842,-111.81899,BING MAPS,ADDRESS,49035,NOT AVAILABLE,HTTP://WWW.HUNTSMAN.COM/CORPORATE/A/HOME,326
-117.16342,32.71931,418,418,280,Sempra Energy,101 ASH STREET,NOT AVAILABLE,San Diego,CA,92101,SAN DIEGO,16575,10183,32.71931,-117.16342,BING MAPS,ADDRESS,6073,NOT AVAILABLE,HTTPS://WWW.SEMPRA.COM/,1370
